,Date,Open*,High,Low,Close**,Volume,Market Cap
571,"Jun 25, 2017",0.310816,0.311157,0.289148,0.298423,"158,844,992","11,427,030,819"
572,"Jun 24, 2017",0.319188,0.327117,0.306487,0.311110,"313,710,016","11,912,833,655"
573,"Jun 23, 2017",0.297718,0.320751,0.295551,0.319978,"177,220,992","12,252,401,682"
574,"Jun 22, 2017",0.299886,0.305852,0.291519,0.297848,"194,551,008","11,405,013,271"
575,"Jun 21, 2017",0.324623,0.327760,0.283614,0.296366,"358,492,992","11,347,934,563"
576,"Jun 20, 2017",0.292194,0.339533,0.290147,0.324427,"793,609,984","12,422,397,868"
577,"Jun 19, 2017",0.283977,0.296068,0.280233,0.296068,"164,955,008","11,336,524,062"
578,"Jun 18, 2017",0.268085,0.289468,0.265078,0.284600,"232,512,000","10,897,411,230"
579,"Jun 17, 2017",0.262358,0.270717,0.258105,0.268351,"121,948,000","10,275,232,611"
580,"Jun 16, 2017",0.259473,0.266211,0.252408,0.262068,"88,152,400","10,034,654,836"
581,"Jun 15, 2017",0.278196,0.278923,0.240868,0.259266,"191,548,000","9,927,365,495"
582,"Jun 14, 2017",0.265823,0.307854,0.263202,0.278447,"431,096,000","10,671,865,889"
583,"Jun 13, 2017",0.253823,0.274659,0.252200,0.266153,"111,937,000","10,200,681,358"
584,"Jun 12, 2017",0.273075,0.283290,0.247476,0.253964,"149,942,000","9,733,521,096"
585,"Jun 11, 2017",0.259445,0.277735,0.259113,0.272759,"114,566,000","10,453,865,432"
586,"Jun 10, 2017",0.285806,0.288991,0.257879,0.260874,"156,720,992","9,998,356,391"
587,"Jun 09, 2017",0.289695,0.299493,0.285884,0.286019,"102,482,000","10,962,073,248"
588,"Jun 08, 2017",0.280902,0.298570,0.276441,0.289678,"103,152,000","11,115,200,953"
589,"Jun 07, 2017",0.284677,0.298379,0.278874,0.279783,"145,839,008","10,805,693,394"
590,"Jun 06, 2017",0.294028,0.294537,0.276248,0.284548,"132,720,000","10,989,725,765"
591,"Jun 05, 2017",0.299862,0.302394,0.284600,0.294003,"78,433,504","11,354,893,881"
592,"Jun 04, 2017",0.298386,0.313944,0.277185,0.299413,"153,488,000","11,563,837,246"
593,"Jun 03, 2017",0.300460,0.310863,0.277563,0.294580,"155,454,000","11,377,178,599"
594,"Jun 02, 2017",0.333645,0.335809,0.290710,0.303448,"293,676,992","11,719,675,781"
595,"Jun 01, 2017",0.243946,0.336797,0.243946,0.333657,"588,819,008","12,886,398,533"
596,"May 31, 2017",0.205360,0.247677,0.193839,0.246590,"160,620,000","9,431,903,616"
597,"May 30, 2017",0.232191,0.237367,0.205324,0.205324,"92,808,704","7,853,506,542"
598,"May 29, 2017",0.227189,0.242820,0.214777,0.232070,"86,555,600","8,876,523,266"
599,"May 28, 2017",0.212887,0.242395,0.204652,0.229554,"122,253,000","8,780,287,938"
600,"May 27, 2017",0.272697,0.283363,0.162345,0.212549,"255,532,000","8,129,857,990"
601,"May 26, 2017",0.245083,0.327812,0.245083,0.271808,"253,935,008","10,396,475,356"
602,"May 25, 2017",0.291834,0.303467,0.238308,0.246065,"237,804,992","9,411,822,715"
603,"May 24, 2017",0.325054,0.357358,0.293009,0.295890,"166,168,000","11,401,392,713"
604,"May 23, 2017",0.313347,0.354014,0.291893,0.323368,"153,050,000","12,460,189,796"
605,"May 22, 2017",0.338403,0.345412,0.270091,0.317954,"265,699,008","12,251,574,635"
606,"May 21, 2017",0.353164,0.367636,0.332222,0.336201,"129,765,000","12,954,677,858"
607,"May 20, 2017",0.328631,0.370361,0.303941,0.351634,"237,792,000","13,549,350,520"
608,"May 19, 2017",0.363505,0.363505,0.300794,0.327801,"269,894,016","12,631,004,538"
609,"May 18, 2017",0.394931,0.408012,0.331116,0.364869,"237,644,000","14,059,328,662"
610,"May 17, 2017",0.355124,0.435170,0.326358,0.394132,"470,974,016","15,097,570,678"
611,"May 16, 2017",0.269824,0.349861,0.269824,0.349861,"440,881,984","13,401,731,336"
612,"May 15, 2017",0.220069,0.270720,0.220069,0.270720,"223,923,008","10,370,166,173"
613,"May 14, 2017",0.215179,0.223486,0.211186,0.220223,"69,732,000","8,435,834,460"
614,"May 13, 2017",0.206697,0.223602,0.186980,0.214878,"117,101,000","8,231,089,564"
615,"May 12, 2017",0.182760,0.209535,0.180984,0.206068,"123,635,000","7,893,614,816"
616,"May 11, 2017",0.185035,0.194828,0.162431,0.183135,"103,699,000","7,015,146,210"
617,"May 10, 2017",0.158471,0.201207,0.156363,0.186066,"138,792,000","7,062,242,804"
618,"May 09, 2017",0.199198,0.216890,0.134406,0.160074,"214,002,000","6,075,701,389"
619,"May 08, 2017",0.141620,0.237587,0.135105,0.198212,"402,611,008","7,523,251,269"
620,"May 07, 2017",0.101929,0.148274,0.098938,0.141763,"249,028,992","5,380,696,778"
621,"May 06, 2017",0.093429,0.106144,0.093429,0.101791,"88,394,200","3,863,536,365"
622,"May 05, 2017",0.080229,0.106935,0.078704,0.093551,"184,430,000","3,550,763,414"
623,"May 04, 2017",0.061062,0.085499,0.059283,0.078914,"153,374,000","2,995,241,761"
624,"May 03, 2017",0.053905,0.061435,0.052283,0.060490,"42,869,000","2,291,657,723"
625,"May 02, 2017",0.054646,0.055639,0.050710,0.053908,"33,814,700","2,042,306,875"
626,"May 01, 2017",0.051580,0.057779,0.049317,0.055115,"61,730,100","2,088,015,009"
627,"Apr 30, 2017",0.052807,0.054646,0.049574,0.051607,"41,974,200","1,955,141,293"
628,"Apr 29, 2017",0.044558,0.057719,0.044558,0.052868,"114,359,000","2,002,906,577"
629,"Apr 28, 2017",0.034843,0.045111,0.034784,0.044475,"81,121,600","1,684,931,017"
630,"Apr 27, 2017",0.032827,0.035377,0.032157,0.034816,"16,661,600","1,319,000,749"
631,"Apr 26, 2017",0.032390,0.033509,0.032183,0.032797,"11,921,700","1,242,504,322"
632,"Apr 25, 2017",0.031409,0.033826,0.031297,0.032346,"13,469,200","1,225,440,952"
633,"Apr 24, 2017",0.031236,0.031436,0.030739,0.031384,"6,333,250","1,188,991,865"
634,"Apr 23, 2017",0.031878,0.031974,0.030742,0.031278,"4,976,320","1,184,979,852"
635,"Apr 22, 2017",0.033122,0.033279,0.031422,0.031770,"9,020,550","1,203,588,927"
636,"Apr 21, 2017",0.029727,0.034044,0.029216,0.032779,"28,245,700","1,241,848,913"
637,"Apr 20, 2017",0.030259,0.030611,0.027493,0.029984,"25,650,400","1,135,930,239"
638,"Apr 19, 2017",0.033181,0.033387,0.029687,0.030173,"13,265,600","1,132,470,540"
639,"Apr 18, 2017",0.033638,0.034021,0.032866,0.033184,"8,970,210","1,245,454,117"
640,"Apr 17, 2017",0.033400,0.034060,0.032955,0.033655,"7,933,260","1,263,146,858"
641,"Apr 16, 2017",0.033880,0.034002,0.033194,0.033462,"5,980,280","1,255,906,871"
642,"Apr 15, 2017",0.033528,0.034281,0.033276,0.033955,"4,972,610","1,274,421,570"
643,"Apr 14, 2017",0.034262,0.035127,0.032986,0.033779,"8,869,300","1,267,808,374"
644,"Apr 13, 2017",0.034459,0.035574,0.033461,0.034383,"15,872,400","1,290,474,148"
645,"Apr 12, 2017",0.033002,0.034794,0.032477,0.034336,"13,437,000","1,288,159,076"
646,"Apr 11, 2017",0.033677,0.034576,0.032035,0.032952,"11,301,000","1,236,217,783"
647,"Apr 10, 2017",0.034123,0.035091,0.032806,0.033598,"12,012,700","1,260,475,812"
648,"Apr 09, 2017",0.035799,0.035799,0.032327,0.034020,"15,695,600","1,276,311,434"
649,"Apr 08, 2017",0.036355,0.036895,0.034932,0.035849,"14,782,600","1,344,932,467"
650,"Apr 07, 2017",0.032740,0.036935,0.030789,0.036320,"36,825,000","1,362,572,623"
651,"Apr 06, 2017",0.035672,0.036843,0.029463,0.032665,"48,264,600","1,225,461,865"
652,"Apr 05, 2017",0.037386,0.040178,0.035214,0.035544,"42,360,300","1,333,433,170"
653,"Apr 04, 2017",0.033032,0.040702,0.028324,0.037455,"78,538,096","1,405,100,818"
654,"Apr 03, 2017",0.060291,0.061594,0.027447,0.033023,"155,550,000","1,238,821,670"
655,"Apr 02, 2017",0.021938,0.071441,0.021696,0.061159,"230,622,000","2,294,347,627"
656,"Apr 01, 2017",0.021743,0.022798,0.019664,0.021892,"30,657,700","818,500,435"
657,"Mar 31, 2017",0.013049,0.021776,0.013049,0.020889,"72,699,400","781,029,219"
658,"Mar 30, 2017",0.010125,0.014126,0.010125,0.013276,"19,821,800","496,357,149"
659,"Mar 29, 2017",0.009526,0.010101,0.009520,0.010101,"3,344,230","377,677,110"
660,"Mar 28, 2017",0.009568,0.009644,0.009280,0.009514,"3,111,280","355,714,086"
661,"Mar 27, 2017",0.009482,0.010053,0.009155,0.009597,"6,336,150","358,830,082"
662,"Mar 26, 2017",0.009159,0.009840,0.009079,0.009545,"5,475,230","356,889,221"
663,"Mar 25, 2017",0.010502,0.010711,0.009040,0.009116,"11,334,900","340,825,428"
664,"Mar 24, 2017",0.010528,0.010825,0.009135,0.010518,"24,493,700","393,260,829"
665,"Mar 23, 2017",0.007284,0.010582,0.007258,0.010582,"12,315,100","395,649,983"
666,"Mar 22, 2017",0.006908,0.007460,0.006882,0.007301,"4,652,530","272,603,337"
667,"Mar 21, 2017",0.006996,0.007075,0.006792,0.006909,"3,021,440","257,975,383"
668,"Mar 20, 2017",0.006915,0.007112,0.006761,0.006975,"3,423,710","260,445,300"
669,"Mar 19, 2017",0.006736,0.007198,0.006556,0.006912,"4,241,970","258,098,226"
670,"Mar 18, 2017",0.006137,0.007396,0.006118,0.006710,"7,223,300","250,547,339"
671,"Mar 17, 2017",0.006406,0.006406,0.005970,0.006116,"3,442,010","228,362,151"
672,"Mar 16, 2017",0.006319,0.006409,0.006213,0.006394,"3,860,210","238,733,559"
673,"Mar 15, 2017",0.006370,0.006500,0.006301,0.006314,"1,376,090","235,454,225"
674,"Mar 14, 2017",0.006346,0.006406,0.006277,0.006381,"1,358,830","237,960,156"
675,"Mar 13, 2017",0.006271,0.006429,0.006156,0.006385,"2,561,890","238,098,132"
676,"Mar 12, 2017",0.006214,0.006313,0.006086,0.006255,"1,531,030","233,249,975"
677,"Mar 11, 2017",0.006229,0.006383,0.006130,0.006238,"1,818,590","232,626,476"
678,"Mar 10, 2017",0.006503,0.006546,0.006050,0.006227,"3,144,440","232,222,991"
679,"Mar 09, 2017",0.006485,0.006606,0.006423,0.006498,"2,064,660","242,319,059"
680,"Mar 08, 2017",0.006551,0.006776,0.006363,0.006509,"3,432,500","243,479,929"
681,"Mar 07, 2017",0.006057,0.006577,0.005974,0.006534,"2,901,920","244,428,566"
682,"Mar 06, 2017",0.006129,0.006221,0.006047,0.006057,"1,023,500","226,571,294"
683,"Mar 05, 2017",0.006290,0.006389,0.006129,0.006129,"1,044,760","229,273,937"
684,"Mar 04, 2017",0.006354,0.006497,0.006278,0.006299,"1,372,440","235,639,831"
685,"Mar 03, 2017",0.005988,0.006346,0.005968,0.006339,"2,703,850","237,138,723"
686,"Mar 02, 2017",0.005419,0.006217,0.005408,0.005991,"3,811,500","224,099,076"
687,"Mar 01, 2017",0.005525,0.005547,0.005372,0.005408,"1,630,460","200,868,980"
688,"Feb 28, 2017",0.005608,0.005631,0.005438,0.005536,"1,693,350","205,616,367"
689,"Feb 27, 2017",0.005665,0.005696,0.005608,0.005609,"641,126","208,327,144"
690,"Feb 26, 2017",0.005664,0.005733,0.005651,0.005671,"258,373","210,650,136"
691,"Feb 25, 2017",0.005700,0.005743,0.005628,0.005665,"684,577","210,432,471"
692,"Feb 24, 2017",0.005883,0.005919,0.005644,0.005701,"1,343,690","211,743,658"
693,"Feb 23, 2017",0.005856,0.005943,0.005798,0.005895,"750,533","218,956,299"
694,"Feb 22, 2017",0.005849,0.005887,0.005817,0.005860,"500,712","217,065,184"
695,"Feb 21, 2017",0.005871,0.005909,0.005735,0.005832,"653,081","216,037,936"
696,"Feb 20, 2017",0.005879,0.005949,0.005740,0.005873,"880,117","217,573,065"
697,"Feb 19, 2017",0.005589,0.005892,0.005570,0.005878,"896,856","217,744,953"
698,"Feb 18, 2017",0.005949,0.006014,0.005427,0.005569,"1,866,850","206,294,830"
699,"Feb 17, 2017",0.005939,0.006095,0.005872,0.005935,"1,160,600","219,877,982"
700,"Feb 16, 2017",0.006138,0.006244,0.005988,0.006027,"1,355,840","223,279,049"
701,"Feb 15, 2017",0.006279,0.006302,0.006095,0.006147,"813,299","227,727,196"
702,"Feb 14, 2017",0.006240,0.006352,0.006240,0.006278,"671,150","232,582,623"
703,"Feb 13, 2017",0.006267,0.006338,0.006228,0.006251,"462,843","231,580,939"
704,"Feb 12, 2017",0.006328,0.006364,0.006269,0.006269,"230,479","232,223,661"
705,"Feb 11, 2017",0.006290,0.006395,0.006273,0.006333,"334,607","234,593,030"
706,"Feb 10, 2017",0.006367,0.006700,0.006192,0.006289,"808,768","232,977,147"
707,"Feb 09, 2017",0.006433,0.006484,0.006193,0.006374,"1,700,680","236,118,153"
708,"Feb 08, 2017",0.006407,0.007833,0.006402,0.006438,"860,217","237,281,127"
709,"Feb 07, 2017",0.006437,0.006509,0.006378,0.006407,"945,440","236,127,887"
710,"Feb 06, 2017",0.006439,0.006494,0.006397,0.006450,"386,766","237,707,557"
711,"Feb 05, 2017",0.006494,0.006563,0.006403,0.006442,"367,001","237,439,242"
712,"Feb 04, 2017",0.006487,0.006528,0.006429,0.006492,"314,187","239,277,644"
713,"Feb 03, 2017",0.006466,0.006510,0.006401,0.006474,"548,263","238,606,119"
714,"Feb 02, 2017",0.006540,0.006630,0.006381,0.006469,"670,888","238,429,576"
715,"Feb 01, 2017",0.006311,0.006642,0.006249,0.006540,"1,836,820","241,024,345"
716,"Jan 31, 2017",0.006390,0.006411,0.006297,0.006314,"661,444","232,723,519"
717,"Jan 30, 2017",0.006402,0.006468,0.006353,0.006381,"391,822","235,163,421"
718,"Jan 29, 2017",0.006356,0.006493,0.006287,0.006402,"325,176","235,949,571"
719,"Jan 28, 2017",0.006409,0.006419,0.006323,0.006342,"241,491","233,731,913"
720,"Jan 27, 2017",0.006686,0.006815,0.006331,0.006415,"924,745","236,445,291"
721,"Jan 26, 2017",0.006511,0.007073,0.006425,0.006690,"1,446,950","246,557,247"
722,"Jan 25, 2017",0.006527,0.006594,0.006490,0.006513,"522,497","240,038,824"
723,"Jan 24, 2017",0.006708,0.006718,0.006534,0.006540,"509,262","241,037,252"
724,"Jan 23, 2017",0.006718,0.006735,0.006662,0.006697,"309,838","246,835,064"
725,"Jan 22, 2017",0.006706,0.006759,0.006653,0.006713,"362,422","247,414,439"
726,"Jan 21, 2017",0.006694,0.006824,0.006678,0.006706,"553,724","247,138,388"
727,"Jan 20, 2017",0.007032,0.007160,0.006610,0.006675,"620,052","246,023,864"
728,"Jan 19, 2017",0.006713,0.007040,0.006671,0.007034,"760,684","259,231,566"
729,"Jan 18, 2017",0.006790,0.007125,0.006659,0.006709,"1,342,730","246,714,248"
730,"Jan 17, 2017",0.006772,0.006848,0.006612,0.006800,"1,842,150","250,063,012"
731,"Jan 16, 2017",0.006747,0.006836,0.006717,0.006788,"699,284","249,604,106"
732,"Jan 15, 2017",0.006867,0.006925,0.006726,0.006726,"780,822","247,328,329"
733,"Jan 14, 2017",0.006610,0.006872,0.006585,0.006863,"1,307,810","252,379,605"
734,"Jan 13, 2017",0.006434,0.006664,0.006396,0.006596,"2,059,340","242,560,559"
735,"Jan 12, 2017",0.006417,0.006851,0.006351,0.006423,"5,013,190","236,179,631"
736,"Jan 11, 2017",0.006708,0.006721,0.006312,0.006411,"3,436,270","232,965,876"
737,"Jan 10, 2017",0.006157,0.006815,0.006148,0.006698,"2,510,530","243,404,745"
738,"Jan 09, 2017",0.006239,0.006294,0.006127,0.006167,"702,255","224,080,102"
739,"Jan 08, 2017",0.006383,0.006383,0.006232,0.006233,"554,133","226,499,134"
740,"Jan 07, 2017",0.006351,0.006404,0.006133,0.006366,"1,351,030","231,335,019"
741,"Jan 06, 2017",0.006197,0.006394,0.006109,0.006315,"1,746,150","229,462,513"
742,"Jan 05, 2017",0.006572,0.006580,0.006031,0.006201,"4,058,170","225,333,042"
743,"Jan 04, 2017",0.006385,0.006656,0.006385,0.006570,"1,642,730","238,734,599"
744,"Jan 03, 2017",0.006290,0.006392,0.006278,0.006386,"1,014,830","232,046,355"
745,"Jan 02, 2017",0.006386,0.006437,0.006281,0.006311,"1,046,250","229,312,700"
746,"Jan 01, 2017",0.006523,0.006702,0.006334,0.006368,"418,978","231,408,636"
747,"Dec 31, 2016",0.006417,0.006538,0.006387,0.006449,"272,884","234,334,879"
748,"Dec 30, 2016",0.006352,0.006455,0.006338,0.006426,"1,379,470","233,518,379"
749,"Dec 29, 2016",0.006180,0.006354,0.006167,0.006341,"1,345,050","230,400,639"
750,"Dec 28, 2016",0.006193,0.006336,0.006126,0.006173,"2,064,130","222,244,080"
751,"Dec 27, 2016",0.006326,0.006326,0.006188,0.006199,"2,471,000","223,193,135"
752,"Dec 26, 2016",0.006443,0.006481,0.006323,0.006326,"1,640,840","227,749,030"
753,"Dec 25, 2016",0.006350,0.006453,0.006334,0.006444,"2,188,780","232,006,456"
754,"Dec 24, 2016",0.006275,0.006371,0.006234,0.006349,"2,495,670","228,603,756"
755,"Dec 23, 2016",0.006362,0.006436,0.006281,0.006286,"3,514,540","226,316,807"
756,"Dec 22, 2016",0.006452,0.006466,0.006324,0.006363,"2,897,110","229,098,085"
757,"Dec 21, 2016",0.006498,0.006498,0.006417,0.006445,"2,300,840","230,703,575"
758,"Dec 20, 2016",0.006540,0.006543,0.006481,0.006500,"2,284,690","232,649,010"
759,"Dec 19, 2016",0.006582,0.006582,0.006534,0.006545,"1,109,670","234,261,556"
760,"Dec 18, 2016",0.006541,0.006580,0.006533,0.006574,"1,194,400","235,319,644"
761,"Dec 17, 2016",0.006704,0.006711,0.006535,0.006541,"1,838,990","234,116,946"
762,"Dec 16, 2016",0.006662,0.006791,0.006661,0.006710,"2,575,390","240,187,706"
763,"Dec 15, 2016",0.006699,0.006699,0.006606,0.006662,"1,050,570","238,465,987"
764,"Dec 14, 2016",0.006704,0.006753,0.006690,0.006705,"2,002,770","241,329,460"
765,"Dec 13, 2016",0.006780,0.006781,0.006678,0.006708,"1,946,660","241,460,120"
766,"Dec 12, 2016",0.006744,0.006809,0.006743,0.006778,"1,449,640","243,965,345"
767,"Dec 11, 2016",0.006816,0.006998,0.006731,0.006744,"978,511","242,740,088"
768,"Dec 10, 2016",0.007138,0.007145,0.006816,0.006816,"1,297,860","245,331,700"
769,"Dec 09, 2016",0.007091,0.007162,0.007007,0.007135,"2,421,860","256,809,661"
770,"Dec 08, 2016",0.006849,0.007156,0.006829,0.007097,"2,789,540","255,463,823"
771,"Dec 07, 2016",0.006653,0.006851,0.006565,0.006851,"2,805,260","246,553,161"
772,"Dec 06, 2016",0.006435,0.006655,0.006417,0.006655,"1,396,500","239,510,358"
773,"Dec 05, 2016",0.006525,0.006761,0.006419,0.006434,"867,666","231,528,275"
774,"Dec 04, 2016",0.006592,0.006595,0.006519,0.006527,"1,167,110","234,887,732"
775,"Dec 03, 2016",0.006712,0.006890,0.006588,0.006588,"1,213,480","237,099,899"
776,"Dec 02, 2016",0.006707,0.006906,0.006615,0.006660,"1,756,030","239,694,615"
777,"Dec 01, 2016",0.006723,0.006737,0.006702,0.006702,"1,142,000","241,195,305"
778,"Nov 30, 2016",0.006779,0.006784,0.006720,0.006723,"1,495,310","241,184,506"
779,"Nov 29, 2016",0.007009,0.007042,0.006780,0.006780,"1,551,670","243,251,358"
780,"Nov 28, 2016",0.007082,0.007114,0.006947,0.007008,"1,818,750","251,422,257"
781,"Nov 27, 2016",0.007385,0.007499,0.007070,0.007074,"525,140","253,777,557"
782,"Nov 26, 2016",0.006895,0.007390,0.006847,0.007390,"560,816","265,121,385"
783,"Nov 25, 2016",0.006948,0.006979,0.006888,0.006902,"995,869","247,621,847"
784,"Nov 24, 2016",0.007062,0.007069,0.006945,0.006950,"1,845,880","249,325,628"
785,"Nov 23, 2016",0.007434,0.007435,0.007035,0.007061,"3,730,650","253,252,040"
786,"Nov 22, 2016",0.007567,0.007567,0.007431,0.007434,"2,400,100","266,617,526"
787,"Nov 21, 2016",0.007649,0.007651,0.007566,0.007566,"2,594,010","271,366,065"
788,"Nov 20, 2016",0.007799,0.007806,0.007626,0.007651,"1,875,290","274,408,501"
789,"Nov 19, 2016",0.007778,0.007809,0.007753,0.007799,"1,296,770","279,719,046"
790,"Nov 18, 2016",0.007722,0.007778,0.007709,0.007778,"2,487,390","278,954,043"
791,"Nov 17, 2016",0.007851,0.007867,0.007721,0.007727,"2,401,030","277,116,674"
792,"Nov 16, 2016",0.007888,0.007944,0.007842,0.007842,"2,905,840","280,456,216"
793,"Nov 15, 2016",0.008099,0.008115,0.007876,0.007881,"3,078,090","281,847,837"
794,"Nov 14, 2016",0.008255,0.008308,0.008059,0.008098,"1,283,330","289,608,871"
795,"Nov 13, 2016",0.008039,0.008258,0.007968,0.008257,"2,201,990","295,328,431"
796,"Nov 12, 2016",0.008061,0.008105,0.008019,0.008044,"1,708,000","287,694,006"
797,"Nov 11, 2016",0.008131,0.008146,0.008058,0.008065,"2,039,200","288,449,723"
798,"Nov 10, 2016",0.008081,0.008138,0.008043,0.008136,"2,600,650","290,984,040"
799,"Nov 09, 2016",0.008205,0.008222,0.008074,0.008079,"3,575,540","288,005,742"
800,"Nov 08, 2016",0.008111,0.008246,0.008108,0.008206,"2,477,080","292,550,350"
801,"Nov 07, 2016",0.008197,0.008197,0.008088,0.008108,"2,308,500","289,062,752"
802,"Nov 06, 2016",0.008230,0.008277,0.008187,0.008193,"784,787","292,091,183"
803,"Nov 05, 2016",0.008157,0.008261,0.008155,0.008230,"967,011","293,413,782"
804,"Nov 04, 2016",0.008015,0.008161,0.008008,0.008157,"2,707,110","290,786,409"
805,"Nov 03, 2016",0.008221,0.008243,0.007975,0.008021,"3,114,110","285,948,762"
806,"Nov 02, 2016",0.008104,0.008222,0.008088,0.008222,"1,739,300","292,147,928"
807,"Nov 01, 2016",0.008197,0.008259,0.008083,0.008102,"1,875,440","287,884,553"
808,"Oct 31, 2016",0.008014,0.008261,0.008014,0.008196,"2,515,480","291,210,973"
809,"Oct 30, 2016",0.007738,0.008018,0.007716,0.008014,"2,071,780","284,757,107"
810,"Oct 29, 2016",0.008157,0.008162,0.007674,0.007732,"3,471,390","274,737,698"
811,"Oct 28, 2016",0.008483,0.008492,0.008081,0.008143,"3,881,320","289,334,577"
812,"Oct 27, 2016",0.008833,0.008849,0.008468,0.008481,"4,302,920","301,323,830"
813,"Oct 26, 2016",0.008884,0.008944,0.008815,0.008835,"2,969,280","313,525,877"
814,"Oct 25, 2016",0.009065,0.009135,0.008882,0.008891,"2,780,690","315,518,182"
815,"Oct 24, 2016",0.009432,0.009485,0.009054,0.009065,"1,717,690","321,697,382"
816,"Oct 23, 2016",0.008977,0.009454,0.008915,0.009454,"974,189","335,501,923"
817,"Oct 22, 2016",0.009027,0.009081,0.008864,0.008972,"1,649,580","318,415,081"
818,"Oct 21, 2016",0.009090,0.009128,0.008856,0.009029,"4,055,710","320,429,035"
819,"Oct 20, 2016",0.008636,0.009124,0.008620,0.009092,"5,895,540","322,653,788"
820,"Oct 19, 2016",0.008348,0.008637,0.008318,0.008627,"3,360,180","306,053,399"
821,"Oct 18, 2016",0.008032,0.008350,0.008026,0.008350,"3,782,990","296,223,772"
822,"Oct 17, 2016",0.008079,0.008144,0.008011,0.008030,"2,485,290","284,885,360"
823,"Oct 16, 2016",0.008137,0.008230,0.008055,0.008078,"608,355","286,570,104"
824,"Oct 15, 2016",0.008769,0.008885,0.008130,0.008146,"781,979","288,973,588"
825,"Oct 14, 2016",0.007980,0.008960,0.007970,0.008767,"1,915,430","311,016,814"
826,"Oct 13, 2016",0.007951,0.007984,0.007867,0.007982,"1,009,720","283,150,594"
827,"Oct 12, 2016",0.008208,0.008507,0.007934,0.007949,"2,943,130","281,990,055"
828,"Oct 11, 2016",0.007993,0.008324,0.007905,0.008234,"4,003,630","292,120,171"
829,"Oct 10, 2016",0.007542,0.008105,0.007542,0.007978,"6,150,610","283,038,010"
830,"Oct 09, 2016",0.007310,0.007563,0.007299,0.007543,"3,390,900","267,594,684"
831,"Oct 08, 2016",0.007371,0.007377,0.007260,0.007310,"2,019,560","259,344,432"
832,"Oct 07, 2016",0.007377,0.007459,0.007350,0.007377,"3,042,600","261,687,609"
833,"Oct 06, 2016",0.007429,0.007460,0.007321,0.007382,"2,826,190","261,893,013"
834,"Oct 05, 2016",0.007873,0.007895,0.007407,0.007435,"4,840,340","263,742,834"
835,"Oct 04, 2016",0.008115,0.008132,0.007853,0.007853,"2,642,950","278,579,626"
836,"Oct 03, 2016",0.008165,0.008241,0.008065,0.008089,"2,776,300","286,966,317"
837,"Oct 02, 2016",0.008197,0.008316,0.008084,0.008165,"2,072,840","289,655,692"
838,"Oct 01, 2016",0.008839,0.008848,0.008186,0.008205,"5,895,530","291,065,121"
839,"Sep 30, 2016",0.008910,0.009240,0.008789,0.008830,"7,561,150","313,257,340"
840,"Sep 29, 2016",0.009065,0.009090,0.008707,0.008914,"5,974,090","316,225,905"
841,"Sep 28, 2016",0.008220,0.009082,0.008220,0.009048,"7,558,520","320,824,517"
842,"Sep 27, 2016",0.007959,0.008306,0.007919,0.008229,"6,131,430","291,797,037"
843,"Sep 26, 2016",0.007872,0.008593,0.007847,0.007963,"9,102,940","282,365,048"
844,"Sep 25, 2016",0.007356,0.007986,0.007316,0.007855,"4,699,860","278,512,115"
845,"Sep 24, 2016",0.007234,0.007424,0.007170,0.007362,"2,170,050","261,050,169"
846,"Sep 23, 2016",0.006848,0.007300,0.006807,0.007211,"3,104,540","255,679,254"
847,"Sep 22, 2016",0.006833,0.006986,0.006809,0.006843,"1,491,330","242,632,614"
848,"Sep 21, 2016",0.006809,0.006908,0.006709,0.006829,"1,719,470","242,135,483"
849,"Sep 20, 2016",0.006865,0.006911,0.006748,0.006785,"1,365,440","240,590,585"
850,"Sep 19, 2016",0.006855,0.007178,0.006795,0.006858,"2,930,120","243,179,716"
851,"Sep 18, 2016",0.007017,0.007019,0.006788,0.006853,"2,231,350","242,976,897"
852,"Sep 17, 2016",0.007391,0.007535,0.006998,0.007018,"1,646,260","248,852,614"
853,"Sep 16, 2016",0.008286,0.008333,0.007200,0.007446,"12,342,800","264,017,927"
854,"Sep 15, 2016",0.005969,0.008765,0.005953,0.008303,"15,967,600","294,409,541"
855,"Sep 14, 2016",0.005888,0.006042,0.005881,0.005961,"1,048,560","210,537,259"
856,"Sep 13, 2016",0.005899,0.005905,0.005871,0.005886,"836,942","207,878,914"
857,"Sep 12, 2016",0.005844,0.005912,0.005837,0.005897,"680,932","208,277,648"
858,"Sep 11, 2016",0.005866,0.005895,0.005815,0.005842,"533,904","206,330,243"
859,"Sep 10, 2016",0.005872,0.005882,0.005859,0.005870,"310,034","207,309,243"
860,"Sep 09, 2016",0.005901,0.005907,0.005857,0.005869,"849,260","207,282,049"
861,"Sep 08, 2016",0.005892,0.005941,0.005892,0.005902,"869,389","208,429,513"
862,"Sep 07, 2016",0.005915,0.005925,0.005888,0.005892,"686,254","208,100,083"
863,"Sep 06, 2016",0.005933,0.005955,0.005900,0.005912,"773,525","208,783,816"
864,"Sep 05, 2016",0.005948,0.005966,0.005889,0.005932,"784,460","209,501,807"
865,"Sep 04, 2016",0.005964,0.006002,0.005905,0.005954,"800,373","210,268,888"
866,"Sep 03, 2016",0.005967,0.005992,0.005928,0.005964,"698,318","210,639,715"
867,"Sep 02, 2016",0.005979,0.005985,0.005959,0.005970,"583,636","210,838,195"
